Evaluation

batch_size=10
bert=False
bert_frozen=True
char_cnn_filter_num=30
char_embeddings_dim=25
char_window_size=3
check_for_lowercase=True
clip_grad=5
cross_fold_id=-1
cross_folds_num=-1
data_io='connl-ner-2003'
dataset_sort=False
dev='data/targer/targer_dev.txt'
dropout_ratio=0.5
elmo=False
elmo_options_fn='embeddings/elmo_2x4096_512_2048cnn_2xhighway_5.5B_options.json'
elmo_weights_fn='/home/vika/targer/embeddings/elmo_2x4096_512_2048cnn_2xhighway_5.5B_weights.hdf5'
emb_delimiter=' '
emb_dim=100
emb_fn='embeddings/glove.6B.100d.txt'
emb_load_all=False
embedding_dim=768
epoch_num=10000
evaluator='f1-macro'
freeze_char_embeddings=False
freeze_word_embeddings=False
gpu=2
load=None
logname='targer-xlnet-base-capri-patence=100-rnn-hidden-dim=200-epochs=10000-lr_bert0.005-frozen=TRUE.log'
lr=0.005
lr_bert=0.005
lr_decay=0.05
min_epoch_num=50
model='BiRNN'
momentum=0.9
opt='adam'
path_to_bert='xlnet-base-cased'
patience=100
report_fn='targer-xlnet-base-capri-patence=100-rnn-hidden-dim=200-epochs=10000-lr_bert0.005-frozen=TRUE.txt'
rnn_hidden_dim=200
rnn_type='LSTM'
save='targer-xlnet-base-capri-patence=100-rnn-hidden-dim=200-epochs=10000-lr_bert0.005-frozen=TRUE.hdf5'
save_best=True
seed_num=42
special_bert=True
splitter=' '
test='data/targer/targer_test.txt'
train='data/targer/targer_train.txt'
verbose=True
word_len=20
word_seq_indexer=None
xlnet=True

         epoch  |     train loss | f1-macro-train |   f1-macro-dev |  f1-macro-test 
           2338 |          36.30 |          93.89 |          72.12 |          76.68 
           2339 |          33.65 |          93.98 |          72.07 |          76.72 
           2340 |          33.11 |          93.94 |          71.87 |          76.80 
           2341 |          34.73 |          94.02 |          71.92 |          76.75 
           2342 |          37.34 |          94.01 |          71.95 |          76.64 
           2343 |          35.17 |          94.07 |          71.96 |          76.51 
           2344 |          31.57 |          93.97 |          71.91 |          76.58 
           2345 |          33.40 |          93.95 |          71.87 |          76.60 
           2346 |          34.21 |          93.97 |          72.00 |          76.80 
           2347 |          33.58 |          94.02 |          71.93 |          76.80 
           2348 |          36.96 |          94.05 |          71.88 |          76.78 
           2349 |          32.65 |          94.05 |          71.84 |          76.80 
           2350 |          31.91 |          93.99 |          71.91 |          76.57 
           2351 |          34.09 |          94.05 |          72.01 |          76.41 
           2352 |          29.86 |          93.94 |          72.05 |          76.66 
           2353 |          34.51 |          93.98 |          71.88 |          76.40 
           2354 |          30.09 |          94.03 |          71.88 |          76.36 
           2355 |          38.50 |          94.01 |          71.87 |          76.44 
           2356 |          30.31 |          93.92 |          71.95 |          76.63 
           2357 |          34.67 |          93.92 |          71.90 |          76.64 
           2358 |          34.66 |          93.99 |          71.97 |          76.62 
           2359 |          33.65 |          94.02 |          71.77 |          76.80 
           2360 |          34.67 |          94.02 |          71.71 |          76.47 
           2361 |          31.94 |          93.99 |          71.82 |          76.58 
           2362 |          31.21 |          93.89 |          71.77 |          76.23 
           2363 |          35.24 |          94.04 |          71.76 |          76.51 
           2364 |          31.08 |          94.02 |          71.82 |          76.75 
           2365 |          30.40 |          94.03 |          71.92 |          76.89 
           2366 |          35.36 |          94.06 |          72.09 |          76.73 
           2367 |          31.62 |          93.95 |          72.02 |          76.52 
           2368 |          34.80 |          93.93 |          71.97 |          76.54 
           2369 |          33.08 |          94.09 |          71.76 |          76.96 
           2370 |          33.49 |          93.99 |          71.87 |          76.46 
           2371 |          35.27 |          94.08 |          71.78 |          76.56 
           2372 |          32.83 |          94.08 |          71.91 |          76.63 
           2373 |          31.09 |          94.04 |          71.73 |          76.75 
           2374 |          36.37 |          93.95 |          71.72 |          76.61 
           2375 |          31.65 |          93.96 |          72.00 |          76.58 
           2376 |          35.61 |          94.04 |          72.03 |          76.60 
           2377 |          33.81 |          94.06 |          72.04 |          76.67 
           2378 |          33.16 |          94.10 |          71.88 |          76.74 
           2379 |          32.47 |          94.13 |          71.96 |          76.55 
           2380 |          34.33 |          94.16 |          71.85 |          76.54 
           2381 |          35.88 |          94.12 |          71.90 |          76.50 
           2382 |          34.04 |          94.12 |          71.87 |          76.62 
           2383 |          33.42 |          94.11 |          72.08 |          76.55 
           2384 |          35.41 |          94.13 |          72.20 |          76.55 
           2385 |          41.78 |          94.13 |          72.03 |          76.38 
           2386 |          35.90 |          94.17 |          72.06 |          76.58 
           2387 |          34.78 |          94.25 |          71.93 |          76.47 
           2388 |          33.13 |          94.26 |          72.01 |          76.40 
           2389 |          33.90 |          94.21 |          71.90 |          76.62 
           2390 |          34.28 |          94.14 |          72.01 |          76.53 
           2391 |          35.39 |          94.15 |          71.90 |          76.69 
           2392 |          35.76 |          94.12 |          71.88 |          76.59 
           2393 |          34.15 |          94.07 |          71.99 |          76.53 
           2394 |          34.61 |          94.14 |          71.79 |          76.72 
           2395 |          35.96 |          94.09 |          72.05 |          76.76 
           2396 |          34.99 |          94.14 |          72.10 |          76.56 
           2397 |          34.54 |          94.18 |          71.68 |          76.74 
           2398 |          33.18 |          94.18 |          71.74 |          76.77 
           2399 |          30.49 |          94.15 |          71.75 |          76.59 
           2400 |          35.80 |          94.20 |          71.85 |          76.47 
           2401 |          34.86 |          94.15 |          71.78 |          76.56 
           2402 |          33.37 |          94.14 |          71.82 |          76.47 
           2403 |          32.86 |          94.15 |          71.78 |          76.62 
           2404 |          29.43 |          94.08 |          71.95 |          76.20 
           2405 |          32.53 |          94.06 |          71.98 |          76.29 
           2406 |          37.23 |          94.06 |          71.84 |          76.53 
           2407 |          32.75 |          94.01 |          72.11 |          76.42 
           2408 |          32.97 |          94.06 |          71.62 |          76.55 
           2409 |          31.57 |          94.06 |          71.77 |          76.23 
           2410 |          32.60 |          94.06 |          71.77 |          76.52 
           2411 |          33.58 |          94.02 |          71.63 |          76.38 
           2412 |          34.96 |          94.06 |          71.83 |          76.45 
           2413 |          33.68 |          94.02 |          71.79 |          76.12 
